12번째: precision=0.5833, recall=0.7000, f1-score=0.6364, support=10.0000
벼락부자: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
변덕: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
변명: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
변제: precision=0.3333, recall=0.8000, f1-score=0.4706, support=10.0000
변천: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
변화: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
별: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
별거: precision=1.0000, recall=0.8889, f1-score=0.9412, support=9.0000
병가: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
병명: precision=0.6923, recall=0.9000, f1-score=0.7826, support=10.0000
병문안: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
병사: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
병아리: precision=1.0000, recall=0.6000, f1-score=0.7500, support=5.0000
보건복지: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
보건복지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
보건소: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
보라색: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
보령시청: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
보복: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
보성군주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
보성군지부: precision=0.4000, recall=0.2000, f1-score=0.2667, support=10.0000
보수교육: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
보은군수어통역센터: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
보은군지부: precision=0.4706, recall=0.8000, f1-score=0.5926, support=10.0000
보이다: precision=0.3684, recall=0.3500, f1-score=0.3590, support=20.0000
보이스카우트: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
보호: precision=0.7143, recall=1.0000, f1-score=0.8333, support=10.0000
복귀: precision=0.7500, recall=0.6000, f1-score=0.6667, support=10.0000
복사본: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
복습: precision=0.9048, recall=0.9500, f1-score=0.9268, support=20.0000
복잡하다: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
복지카드: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
본성: precision=0.7778, recall=0.7000, f1-score=0.7368, support=10.0000
볼: precision=0.2105, recall=0.4000, f1-score=0.2759, support=10.0000
봉화군수어통역센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
봉화군주민지원센터: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
봉화군지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
봐주다: precision=0.9032, recall=0.9333, f1-score=0.9180, support=30.0000
부고: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
부동산: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
부드럽다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
부럽다: precision=0.2273, recall=0.5000, f1-score=0.3125, support=10.0000
부부: precision=0.3478, recall=0.8000, f1-score=0.4848, support=10.0000
부부싸움: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
부산광역시농아인협회: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
부안군수어통역센터: precision=0.5714, recall=0.8000, f1-score=0.6667, support=10.0000
부여군수어통역센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
부여군지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
부족: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
부채질: precision=0.4286, recall=0.3000, f1-score=0.3529, support=10.0000
부천: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
부천시수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
부천시지부: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
부천시청: precision=0.6667, recall=1.0000, f1-score=0.8000, support=10.0000
부추기다: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
부탁: precision=0.7778, recall=0.7000, f1-score=0.7368, support=10.0000
북구수어통역센터: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
북구주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
북구지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
북한: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
분담: precision=0.6154, recall=0.8000, f1-score=0.6957, support=10.0000
분당: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
분주하다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
분필: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
분홍: precision=0.6250, recall=0.5000, f1-score=0.5556, support=10.0000
불가능: precision=0.8000, recall=1.0000, f1-score=0.8889, support=20.0000
불간섭: precision=0.5385, recall=0.7000, f1-score=0.6087, support=10.0000
불경: precision=1.0000, recall=0.9000, f1-score=0.9474, support=20.0000
불량: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
불면: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
불성실: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
불신: precision=0.9412, recall=0.8000, f1-score=0.8649, support=20.0000
불안: precision=0.6000, recall=0.3000, f1-score=0.4000, support=10.0000
불알: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
불친절: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
붓다: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
붕대: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
브라질: precision=1.0000, recall=0.4000, f1-score=0.5714, support=10.0000
비교연구: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
비다: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
비등하다: precision=0.8000, recall=0.4000, f1-score=0.5333, support=10.0000
비루: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
비빔밥: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
비상식적: precision=0.8889, recall=0.4000, f1-score=0.5517, support=20.0000
빈털터리: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
빈혈: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
빌리다: precision=0.8387, recall=0.8667, f1-score=0.8525, support=30.0000
빗: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
빠르다: precision=1.0000, recall=0.5000, f1-score=0.6667, support=10.0000
빨강: precision=0.8571, recall=0.6000, f1-score=0.7059, support=10.0000
빨리: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
뺨맞다: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
뻔뻔: precision=0.8333, recall=0.8750, f1-score=0.8537, support=40.0000
뽐내다: precision=0.9000, recall=0.9000, f1-score=0.9000, support=20.0000
삐치다: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
사: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
사감: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사계절: precision=0.7500, recall=0.9000, f1-score=0.8182, support=10.0000
사고방식: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
사골: precision=0.6000, recall=0.6000, f1-score=0.6000, support=10.0000
사교: precision=0.7500, recall=0.9000, f1-score=0.8182, support=10.0000
사납다: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
사내: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사냥꾼: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
사라지다: precision=0.8438, recall=0.9000, f1-score=0.8710, support=30.0000
사람: precision=0.4706, recall=0.8000, f1-score=0.5926, support=10.0000
사립: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사만오천: precision=0.9000, recall=1.0000, f1-score=0.9474, support=9.0000
사모님: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
사무실: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
사백오십: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사백오십만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사별: precision=0.9286, recall=0.6842, f1-score=0.7879, support=19.0000
사색: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
사생활: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
사십: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사십구: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사십삼: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사십억: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사십오만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사십오억: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사십육: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사십이: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사십일: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
사십팔: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사억: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
사욕: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사용법: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사용처: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
사위: precision=0.7000, recall=0.7000, f1-score=0.7000, support=10.0000
사육장: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
사이다: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
사인: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
사진기: precision=0.6154, recall=0.8000, f1-score=0.6957, support=10.0000
사진작가: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사천: precision=0.7143, recall=1.0000, f1-score=0.8333, support=10.0000
사천만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사천시수화통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사천시지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사천오백: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사천오백만: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
사하구주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
사후: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
산청군주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
살살: precision=0.5556, recall=1.0000, f1-score=0.7143, support=10.0000
삼만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
삼만오천: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
삼백: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
삼백만: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
삼백사십: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
삼백삼십: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
삼백십: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
삼백억: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
삼백이십: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
삼백칠십: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
삼성: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
삼십: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
삼십구: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
삼십만: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
삼십삼: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
삼십억: precision=0.7273, recall=0.8000, f1-score=0.7619, support=10.0000
삼십오: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
삼십육: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
삼십이: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
삼십칠: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
삼십팔: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
삼억: precision=0.5455, recall=0.6000, f1-score=0.5714, support=10.0000
삼억오천만: precision=0.7778, recall=0.7000, f1-score=0.7368, support=10.0000
삼척시수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
삼척시지부: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
삼척시청: precision=1.0000, recall=0.5000, f1-score=0.6667, support=10.0000
삼천만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
삼천오백: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
삼천오백만: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
상담: precision=0.8000, recall=0.8000, f1-score=0.8000, support=10.0000
상류층: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
상상: precision=1.0000, recall=0.7000, f1-score=0.8235, support=20.0000
상세검색: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
상주시수어통역센터: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
상주시청: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
상처: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
상품: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
새: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
새똥: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
새집: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
새털: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
새파래지다: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
색맹: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
색연필: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
색종이: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
생각: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
생각못하다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
생계: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
생활: precision=0.3333, recall=1.0000, f1-score=0.5000, support=10.0000
서구수어통역센터: precision=0.9091, recall=1.0000, f1-score=0.9524, support=20.0000
서구식: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
서구지부: precision=1.0000, recall=0.8500, f1-score=0.9189, support=20.0000
서귀포시수화통역센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
서대문: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
서대문구수어통역센터: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
서대문구주민지원센터: precision=0.7143, recall=1.0000, f1-score=0.8333, support=10.0000
서대문구지부: precision=0.8000, recall=1.0000, f1-score=0.8889, support=8.0000
서산시수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
서산시지부: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
서약서: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
서울대공원: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
서울숲: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
서울시청: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
서점: precision=0.7000, recall=0.7000, f1-score=0.7000, support=10.0000
서천군주민지원센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
서천군지부: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
서초구주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
석유: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
석탄: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
선별: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
선짓국: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
설거지: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
설득되다: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
설사: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
섬: precision=0.8571, recall=0.6000, f1-score=0.7059, support=10.0000
섬나라: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
성격: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
성경책: precision=0.7500, recall=0.6000, f1-score=0.6667, support=10.0000
성공: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
성급: precision=0.8000, recall=0.4000, f1-score=0.5333, support=10.0000
성남: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
성남시지부: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
성남시청: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
성냥불: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
성동: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
성동구주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
성동구지부: precision=1.0000, recall=0.5000, f1-score=0.6667, support=10.0000
성병: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
성북: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
성북구수어통역센터: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
성북구지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
성실: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
성씨: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
성토: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
성폭행: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
성품: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
세뇌: precision=1.0000, recall=0.9500, f1-score=0.9744, support=20.0000
세명: precision=0.6667, recall=0.4000, f1-score=0.5000, support=10.0000
세배: precision=0.6667, recall=0.6000, f1-score=0.6316, support=10.0000
세종특별자치시: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
센티미터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
소감: precision=0.6667, recall=1.0000, f1-score=0.8000, support=10.0000
소개: precision=0.4500, recall=0.9000, f1-score=0.6000, support=10.0000
소극적: precision=0.7273, recall=0.8000, f1-score=0.7619, support=10.0000
소금물: precision=0.6667, recall=0.6000, f1-score=0.6316, support=10.0000
소등: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
소문내다: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
소복: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
소불고기: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
소뿔: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
소심: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
소외감: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
소주: precision=0.6667, recall=0.8000, f1-score=0.7273, support=10.0000
소지자: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
소화제: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
속다: precision=0.8000, recall=0.8000, f1-score=0.8000, support=10.0000
속달: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
속초시수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
속초시지부: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
속초시청: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
손: precision=0.5000, recall=0.4000, f1-score=0.4444, support=10.0000
손녀: precision=0.8000, recall=0.8000, f1-score=0.8000, support=10.0000
손자: precision=0.7273, recall=0.8000, f1-score=0.7619, support=10.0000
솔잎: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
솔직: precision=0.5556, recall=1.0000, f1-score=0.7143, support=10.0000
솔직하다: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
솔직히: precision=0.7273, recall=0.8000, f1-score=0.7619, support=20.0000
솜씨: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
솜씨없다: precision=0.6923, recall=0.9000, f1-score=0.7826, support=10.0000
송년회: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
송아지: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
송파: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
송파구주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
송파구지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
쇠기둥: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
수감자: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
수다스럽다: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
수북하다: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
수성구수어통역센터: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
수성구주민지원센터: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
수심: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
수어: precision=0.6667, recall=0.8000, f1-score=0.7273, support=10.0000
수영구지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
수영장: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
수입: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
수저통: precision=0.9000, recall=1.0000, f1-score=0.9474, support=9.0000
수집가: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
수포: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
숙녀복: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
숙련: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
순금: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
순산: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
순식간: precision=0.8966, recall=0.8667, f1-score=0.8814, support=30.0000
순종: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
순창군주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
순창군지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
순천시수어통역센터: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
순천시청: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
술: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
술집: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
숨차다: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
숲: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
쉽다: precision=0.6667, recall=0.2000, f1-score=0.3077, support=10.0000
스웨덴: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
슬프다: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
습자: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
승패: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
시댁: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
시시하다: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
시아버지: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
시어머니: precision=0.6923, recall=0.9000, f1-score=0.7826, support=10.0000
시원하다: precision=0.7000, recall=0.7000, f1-score=0.7000, support=10.0000
시작: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
시집: precision=0.5294, recall=0.9000, f1-score=0.6667, support=10.0000
시차: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
시험감독: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
시흥: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
식당: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
식목일: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
식전: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
신경쓰다: precision=0.4444, recall=0.8000, f1-score=0.5714, support=10.0000
신나다: precision=0.8333, recall=0.5000, f1-score=0.6250, support=10.0000
신문: precision=0.5000, recall=0.7000, f1-score=0.5833, support=10.0000
신부: precision=1.0000, recall=0.1000, f1-score=0.1818, support=10.0000
신식: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
신안군수어통역센터: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
신안군주민지원센터: precision=0.8333, recall=0.5000, f1-score=0.6250, support=10.0000
신안군지부: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
신용카드: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
신입학: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
신체적장애: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
신통하다: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
신학: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
실명: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
실수: precision=0.8000, recall=0.8000, f1-score=0.8000, support=10.0000
실언: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
실토: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
싫어하다: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
싫증나다: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
십: precision=0.9524, recall=1.0000, f1-score=0.9756, support=20.0000
십만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
십사: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
십억: precision=0.7917, recall=0.9500, f1-score=0.8636, support=20.0000
십오: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
십오억: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
십육: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
십이: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
십일: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
십칠: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
십팔: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
싱가폴: precision=0.3448, recall=1.0000, f1-score=0.5128, support=10.0000
쌀가루: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
쌀값: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
쌀벌레: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
쌍둥이: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
썩다: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
쑥쓰럽다: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
쓰다: precision=0.7778, recall=0.7000, f1-score=0.7368, support=10.0000
쓸쓸하다: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
아기: precision=0.8500, recall=0.8500, f1-score=0.8500, support=20.0000
아까: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
아둔하다: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
아래: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
아르바이트: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
